********************************************************************************
Field Output Report, written Thu Jul 06 10:09:25 2017

Source 1
---------

   ODB: D:/Abaqus_working/3D_SHEAR_FORCE_ELASTIC_elem_5_160x120x120mm_intp_1_DIRECT.odb
   Step: Load
   Frame: Increment      5: Step Time =    5.000

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: RECTANGULARINSTANCE

    Node Label          U.U1          U.U2          U.U3
                      @Loc 1        @Loc 1        @Loc 1
---------------------------------------------------------
           408    -13.36E-33         36.76    -372.0E-03
           409    -10.99E-33         36.77    -299.5E-03
           410    -8.826E-33         36.77    -225.7E-03
           411    -6.811E-33         36.77    -151.0E-03
           412    -4.886E-33         36.77    -75.64E-03
           413    -3.002E-33         36.77     352.8E-18
           414    -1.110E-33         36.77     75.64E-03
           415     836.4E-36         36.77     151.0E-03
           416     2.888E-33         36.77     225.7E-03
           417     5.102E-33         36.77     299.5E-03
           418     7.547E-33         36.76     372.0E-03
           419     10.31E-33         36.75     442.9E-03
           420     13.52E-33         36.72     511.6E-03
           421     17.36E-33         36.67     577.8E-03
           422     22.22E-33         36.59     641.0E-03
           423     28.70E-33         36.46     700.4E-03
           424     41.31E-33         36.27     755.6E-03
           425     19.77E-33         35.84     805.8E-03
           426    -19.76E-33         35.80    -690.2E-03
           427    -43.22E-33         36.23    -647.7E-03
           428    -33.14E-33         36.42    -600.7E-03
           429    -27.22E-33         36.55    -550.0E-03
           430    -22.70E-33         36.63    -496.1E-03
           431    -19.07E-33         36.68    -439.4E-03
           432    -16.01E-33         36.71    -380.5E-03
           433    -13.35E-33         36.73    -319.7E-03
           434    -10.98E-33         36.74    -257.5E-03
           435    -8.823E-33         36.74    -194.1E-03
           436    -6.809E-33         36.74    -129.8E-03
           437    -4.885E-33         36.74    -65.06E-03
           438    -3.001E-33         36.74    -146.1E-18
           439    -1.110E-33         36.74     65.06E-03
           440     835.0E-36         36.74     129.8E-03
           441     2.885E-33         36.74     194.1E-03
           442     5.098E-33         36.74     257.5E-03
           443     7.541E-33         36.73     319.7E-03
           444     10.30E-33         36.71     380.5E-03
           445     13.51E-33         36.68     439.4E-03
           446     17.34E-33         36.63     496.1E-03
           447     22.20E-33         36.55     550.0E-03
           448     28.68E-33         36.42     600.7E-03
           449     41.29E-33         36.23     647.7E-03
           450     19.76E-33         35.80     690.2E-03
           451    -19.75E-33         35.76    -580.7E-03
           452    -43.20E-33         36.19    -545.2E-03
           453    -33.12E-33         36.39    -505.9E-03
           454    -27.20E-33         36.52    -463.4E-03
           455    -22.69E-33         36.60    -418.1E-03
           456    -19.06E-33         36.65    -370.5E-03
           457    -16.00E-33         36.68    -321.0E-03
           458    -13.34E-33         36.70    -269.8E-03
           459    -10.98E-33         36.71    -217.3E-03
           460    -8.820E-33         36.71    -163.8E-03
           461    -6.807E-33         36.71    -109.6E-03
           462    -4.884E-33         36.71    -54.92E-03
           463    -3.001E-33         36.71     454.7E-18
           464    -1.111E-33         36.71     54.92E-03
           465     833.0E-36         36.71     109.6E-03
           466     2.882E-33         36.71     163.8E-03
           467     5.093E-33         36.71     217.3E-03
           468     7.534E-33         36.70     269.8E-03
           469     10.29E-33         36.68     321.0E-03
           470     13.50E-33         36.65     370.5E-03
           471     17.33E-33         36.60     418.1E-03
           472     22.18E-33         36.52     463.4E-03
           473     28.66E-33         36.39     505.9E-03
           474     41.26E-33         36.19     545.2E-03
           475     19.75E-33         35.76     580.7E-03
           476    -19.75E-33         35.73    -476.3E-03
           477    -43.17E-33         36.16    -447.4E-03
           478    -33.10E-33         36.36    -415.3E-03
           479    -27.19E-33         36.49    -380.6E-03
           480    -22.68E-33         36.57    -343.5E-03
           481    -19.05E-33         36.63    -304.5E-03
           482    -15.99E-33         36.66    -263.8E-03
           483    -13.34E-33         36.67    -221.8E-03
           484    -10.97E-33         36.68    -178.7E-03
           485    -8.816E-33         36.68    -134.7E-03
           486    -6.805E-33         36.68    -90.16E-03
           487    -4.883E-33         36.68    -45.18E-03
           488    -3.001E-33         36.68    -170.8E-18
           489    -1.112E-33         36.68     45.18E-03
           490     830.9E-36         36.68     90.16E-03
           491     2.879E-33         36.68     134.7E-03
           492     5.088E-33         36.68     178.7E-03
           493     7.527E-33         36.67     221.8E-03
           494     10.28E-33         36.66     263.8E-03
